Name:  Rhay Scott	
File:  lab00a-carter.txt
Date:  July 1, 2020

**********************
Windows PowerShell transcript start
Start time: 20200701100145
Username: MCTHUGGER\McThug
RunAs User: MCTHUGGER\McThug
Configuration Name: 
Machine: MCTHUGGER (Microsoft Windows NT 10.0.18362.0)
Host Application: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Process ID: 20548
PSVersion: 5.1.18362.752
PSEdition: Desktop
PSCompatibleVersions: 1.0, 2.0, 3.0, 4.0, 5.0, 5.1.18362.752
BuildVersion: 10.0.18362.752
CLRVersion: 4.0.30319.42000
WSManStackVersion: 3.0
PSRemotingProtocolVersion: 2.3
SerializationVersion: 1.1.0.1
**********************
Transcript started, output file is C:\Users\McThug\PowerShell_transcript.MCTHUGGER.w+JeuCKQ.20200701100145.txt
PS C:\Users\McThug> get-help get-help

NAME
    Get-Help

SYNTAX
    Get-Help [[-Name] <string>] [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript | All |
    DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>] [-Full]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Detailed [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript
    | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Examples [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript
    | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Parameter <string> [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter |
    ExternalScript | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -Online [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter | ExternalScript |
    All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]

    Get-Help [[-Name] <string>] -ShowWindow [-Path <string>] [-Category {Alias | Cmdlet | Provider | General | FAQ | Glossary | HelpFile | ScriptCommand | Function | Filter |
    ExternalScript | All | DefaultHelp | Workflow | DscResource | Class | Configuration}] [-Component <string[]>] [-Functionality <string[]>] [-Role <string[]>]  [<CommonParameters>]


ALIASES
    None


REMARKS
    Get-Help cannot find the Help files for this cmdlet on this computer. It is displaying only partial help.
        -- To download and install Help files for the module that includes this cmdlet, use Update-Help.
        -- To view the Help topic for this cmdlet online, type: "Get-Help Get-Help -Online" or
           go to https://go.microsoft.com/fwlink/?LinkID=113316.



PS C:\Users\McThug> get-command

CommandType     Name                                               Version    Source
Cmdlet          Reset-AzureRmRedisCache                            4.1.2      AzureRM.RedisCache
Cmdlet          Reset-AzureRmServerManagementGatewayProfile        4.1.2      AzureRM.ServerManagement
Cmdlet          Reset-AzureRmVirtualNetworkGateway                 5.4.2      AzureRM.Network
Cmdlet          Reset-AzureRmVirtualNetworkGatewayConnectionSha... 5.4.2      AzureRM.Network
Cmdlet          Reset-AzureRmWebAppPublishingProfile               4.2.2      AzureRM.Websites
Cmdlet          Reset-AzureRmWebAppSlotPublishingProfile           4.2.2      AzureRM.Websites
Cmdlet          Reset-AzureRoleInstance                            5.1.2      Azure
Cmdlet          Reset-AzureVirtualNetworkGateway                   5.1.2      Azure
Cmdlet          Reset-AzureVirtualNetworkGatewayConnection         5.1.2      Azure
Cmdlet          Reset-AzureVirtualNetworkGatewayKey                5.1.2      Azure
Cmdlet          Reset-AzureVNetGateway                             5.1.2      Azure
Cmdlet          Reset-ComputerMachinePassword                      3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Reset-IISServerManager                             1.1.0.0    IISAdministration
Cmdlet          Resize-AzureRmVirtualNetworkGateway                5.4.2      AzureRM.Network
Cmdlet          Resize-AzureVirtualNetworkGateway                  5.1.2      Azure
Cmdlet          Resize-AzureVNetGateway                            5.1.2      Azure
Cmdlet          Resolve-AzureRmError                               4.6.0      AzureRM.Profile
Cmdlet          Resolve-DnsName                                    1.0.0.0    DnsClient
Cmdlet          Resolve-Path                                       3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Restart-AzureAnalysisServicesInstance              0.5.0      Azure.AnalysisServices
Cmdlet          Restart-AzureBatchComputeNode                      4.0.6      AzureRM.Batch
Cmdlet          Restart-AzureRmRecoveryServicesAsrJob              0.2.4      AzureRM.RecoveryServices.SiteRecovery
Cmdlet          Restart-AzureRmSiteRecoveryJob                     5.0.6      AzureRM.SiteRecovery
Cmdlet          Restart-AzureRmVM                                  4.6.0      AzureRM.Compute
Cmdlet          Restart-AzureRmVmss                                4.6.0      AzureRM.Compute
Cmdlet          Restart-AzureRmWebApp                              4.2.2      AzureRM.Websites
Cmdlet          Restart-AzureRmWebAppSlot                          4.2.2      AzureRM.Websites
Cmdlet          Restart-AzureSiteRecoveryJob                       5.1.2      Azure
Cmdlet          Restart-AzureVM                                    5.1.2      Azure
Cmdlet          Restart-AzureWebsite                               5.1.2      Azure
Cmdlet          Restart-Computer                                   3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Restart-Service                                    3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Restart-WAPackVM                                   5.1.2      Azure
Cmdlet          Restart-WebAppPool                                 1.0.0.0    WebAdministration
Cmdlet          Restart-WebItem                                    1.0.0.0    WebAdministration
Cmdlet          Restore-AzureKeyVaultKey                           4.3.0      AzureRM.KeyVault
Cmdlet          Restore-AzureKeyVaultSecret                        4.3.0      AzureRM.KeyVault
Cmdlet          Restore-AzureRmApiManagement                       5.1.2      AzureRM.ApiManagement
Cmdlet          Restore-AzureRmBackupItem                          4.0.4      AzureRM.Backup
Cmdlet          Restore-AzureRmRecoveryServicesBackupItem          4.1.2      AzureRM.RecoveryServices.Backup
Cmdlet          Restore-AzureRmSqlDatabase                         4.4.0      AzureRM.Sql
Cmdlet          Restore-AzureRmWebAppBackup                        4.2.2      AzureRM.Websites
Cmdlet          Restore-AzureWebsiteDeployment                     5.1.2      Azure
Cmdlet          Restore-Computer                                   3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Restore-SqlDatabase                                15.0       SQLPS
Cmdlet          Restore-UevBackup                                  2.1.639.0  UEV
Cmdlet          Restore-UevUserSetting                             2.1.639.0  UEV
Cmdlet          Restore-WebConfiguration                           1.0.0.0    WebAdministration
Cmdlet          Resume-AzureAutomationJob                          5.1.2      Azure
Cmdlet          Resume-AzureRmAnalysisServicesServer               0.6.6      AzureRM.AnalysisServices
Cmdlet          Resume-AzureRmAutomationJob                        4.3.2      AzureRM.Automation
Cmdlet          Resume-AzureRmDataFactoryPipeline                  4.2.2      AzureRM.DataFactories
Cmdlet          Resume-AzureRmPowerBIEmbeddedCapacity              4.1.4      AzureRM.PowerBIEmbedded
Cmdlet          Resume-AzureRmRecoveryServicesAsrJob               0.2.4      AzureRM.RecoveryServices.SiteRecovery
Cmdlet          Resume-AzureRmSiteRecoveryJob                      5.0.6      AzureRM.SiteRecovery
Cmdlet          Resume-AzureRmSqlDatabase                          4.4.0      AzureRM.Sql
Cmdlet          Resume-AzureSiteRecoveryJob                        5.1.2      Azure
Cmdlet          Resume-BitsTransfer                                2.0.0.0    BitsTransfer
Cmdlet          Resume-Job                                         3.0.0.0    Microsoft.PowerShell.Core
Cmdlet          Resume-MsmqOutgoingQueue                           1.0.0.0    MSMQ
Cmdlet          Resume-ProvisioningSession                         3.0        Provisioning
Cmdlet          Resume-Service                                     3.1.0.0    Microsoft.PowerShell.Management
Cmdlet          Resume-SqlAvailabilityDatabase                     15.0       SQLPS
Cmdlet          Resume-WAPackVM                                    5.1.2      Azure
Cmdlet          Revoke-AzureHDInsightHttpServicesAccess            5.1.2      Azure
Cmdlet          Revoke-AzureHDInsightRdpAccess                     5.1.2      Azure
Cmdlet          Revoke-AzureRmDiskAccess                           4.6.0      AzureRM.Compute
Cmdlet          Revoke-AzureRmHDInsightHttpServicesAccess          4.1.2      AzureRM.HDInsight
Cmdlet          Revoke-AzureRmHDInsightRdpServicesAccess           4.1.2      AzureRM.HDInsight
Cmdlet          Revoke-AzureRmSnapshotAccess                       4.6.0      AzureRM.Compute
Cmdlet          Save-AzureRmApiManagementTenantGitConfiguration    5.1.2      AzureRM.ApiManagement
Cmdlet          Save-AzureRmContext                                4.6.0      AzureRM.Profile
Cmdlet          Save-AzureRmDataFactoryLog                         4.2.2      AzureRM.DataFactories
Cmdlet          Save-AzureRmResourceGroupDeploymentTemplate        5.5.2      AzureRM.Resources
Cmdlet          Save-AzureRmServerManagementGatewayProfile         4.1.2      AzureRM.ServerManagement
Cmdlet          Save-AzureRmVhd                                    4.6.0      AzureRM.Compute
Cmdlet          Save-AzureRmVMImage                                4.6.0      AzureRM.Compute
Cmdlet          Save-AzureServiceProjectPackage                    5.1.2      Azure
Cmdlet          Save-AzureVhd                                      5.1.2      Azure
Cmdlet          Save-AzureVMImage                                  5.1.2      Azure
Cmdlet          Save-AzureWebsiteLog                               5.1.2      Azure
Cmdlet          Save-Help                                          3.0.0.0    Microsoft.PowerShell.Core
Cmdlet          Save-Package                                       1.0.0.1    PackageManagement
Cmdlet          Save-SqlMigrationReport                            15.0       SQLPS
Cmdlet          Save-WindowsImage                                  3.0        Dism
Cmdlet          Select-AzureProfile                                5.1.2      Azure
Cmdlet          Select-AzureRmContext                              4.6.0      AzureRM.Profile
Cmdlet          Select-AzureStorSimpleResource                     5.1.2      Azure
Cmdlet          Select-AzureSubscription                           5.1.2      Azure
Cmdlet          Select-Object                                      3.1.0.0    Microsoft.PowerShell.Utility
Cmdlet          Select-String                                      3.1.0.0    Microsoft.PowerShell.Utility
Cmdlet          Select-WebConfiguration                            1.0.0.0    WebAdministration
Cmdlet          Select-Xml                                         3.1.0.0    Microsoft.PowerShell.Utility
Cmdlet          Send-AppvClientReport                              1.0.0.0    AppvClient
Cmdlet          Send-DtcDiagnosticTransaction                      1.0.0.0    MsDtc
Cmdlet          Send-Feedback                                      4.6.0      AzureRM.Profile
Cmdlet          Send-MailMessage                                   3.1.0.0    Microsoft.PowerShell.Utility
Cmdlet          Send-MsmqQueue                                     1.0.0.0    MSMQ
Cmdlet          Set-Acl                                            3.0.0.0    Microsoft.PowerShell.Security
Cmdlet          Set-Alias                                          3.1.0.0    Microsoft.PowerShell.Utility
Cmdlet          Set-AppBackgroundTaskResourcePolicy                1.0.0.0    AppBackgroundTask
Cmdlet          Set-AppLockerPolicy                                2.0.0.0    AppLocker
Cmdlet          Set-AppvClientConfiguration                        1.0.0.0    AppvClient
Cmdlet          Set-AppvClientMode                                 1.0.0.0    AppvClient
Cmdlet          Set-AppvClientPackage                              1.0.0.0    AppvClient
Cmdlet          Set-AppvPublishingServer                           1.0.0.0    AppvClient
Cmdlet          Set-AppxDefaultVolume                              2.0.1.0    Appx
Cmdlet          Set-AppXProvisionedDataFile                        3.0        Dism
Cmdlet          Set-AuthenticodeSignature                          3.0.0.0    Microsoft.PowerShell.Security
Cmdlet          Set-AzureAclConfig                                 5.1.2      Azure
Cmdlet          Set-AzureAffinityGroup                             5.1.2      Azure
Cmdlet          Set-AzureApplicationGatewayConfig                  5.1.2      Azure
Cmdlet          Set-AzureAutomationCertificate                     5.1.2      Azure
Cmdlet          Set-AzureAutomationConnectionFieldValue            5.1.2      Azure
Cmdlet          Set-AzureAutomationCredential                      5.1.2      Azure
Cmdlet          Set-AzureAutomationModule                          5.1.2      Azure
Cmdlet          Set-AzureAutomationRunbook                         5.1.2      Azure
Cmdlet          Set-AzureAutomationRunbookDefinition               5.1.2      Azure
Cmdlet          Set-AzureAutomationSchedule                        5.1.2      Azure
Cmdlet          Set-AzureAutomationVariable                        5.1.2      Azure
Cmdlet          Set-AzureAvailabilitySet                           5.1.2      Azure
Cmdlet          Set-AzureBatchComputeNodeUser                      4.0.6      AzureRM.Batch
Cmdlet          Set-AzureBatchJob                                  4.0.6      AzureRM.Batch
Cmdlet          Set-AzureBatchJobSchedule                          4.0.6      AzureRM.Batch
Cmdlet          Set-AzureBatchPool                                 4.0.6      AzureRM.Batch
Cmdlet          Set-AzureBatchPoolOSVersion                        4.0.6      AzureRM.Batch
Cmdlet          Set-AzureBatchTask                                 4.0.6      AzureRM.Batch
Cmdlet          Set-AzureDataDisk                                  5.1.2      Azure
Cmdlet          Set-AzureDeployment                                5.1.2      Azure
Cmdlet          Set-AzureDns                                       5.1.2      Azure
Cmdlet          Set-AzureEndpoint                                  5.1.2      Azure
Cmdlet          Set-AzureEnvironment                               5.1.2      Azure
Cmdlet          Set-AzureHDInsightClusterSize                      5.1.2      Azure
Cmdlet          Set-AzureHDInsightDefaultStorage                   5.1.2      Azure
Cmdlet          Set-AzureInternalLoadBalancer                      5.1.2      Azure
Cmdlet          Set-AzureIPForwarding                              5.1.2      Azure
Cmdlet          Set-AzureKeyVaultCertificateAttribute              4.3.0      AzureRM.KeyVault
Cmdlet          Set-AzureKeyVaultCertificateIssuer                 4.3.0      AzureRM.KeyVault
Cmdlet          Set-AzureKeyVaultCertificatePolicy                 4.3.0      AzureRM.KeyVault
Cmdlet          Set-AzureKeyVaultKeyAttribute                      4.3.0      AzureRM.KeyVault
Cmdlet          Set-AzureKeyVaultManagedStorageSasDefinition       4.3.0      AzureRM.KeyVault
Cmdlet          Set-AzureKeyVaultSecret                            4.3.0      AzureRM.KeyVault
Cmdlet          Set-AzureKeyVaultSecretAttribute                   4.3.0      AzureRM.KeyVault
Cmdlet          Set-AzureLoadBalancedEndpoint                      5.1.2      Azure
Cmdlet          Set-AzureNetworkInterfaceConfig                    5.1.2      Azure
Cmdlet          Set-AzureNetworkSecurityGroupAssociation           5.1.2      Azure
Cmdlet          Set-AzureNetworkSecurityGroupConfig                5.1.2      Azure
Cmdlet          Set-AzureNetworkSecurityGroupToSubnet              5.1.2      Azure
Cmdlet          Set-AzureNetworkSecurityRule                       5.1.2      Azure
Cmdlet          Set-AzureOSDisk                                    5.1.2      Azure
Cmdlet          Set-AzurePublicIP                                  5.1.2      Azure
Cmdlet          Set-AzureReservedIPAssociation                     5.1.2      Azure
Cmdlet          Set-AzureRmActionGroup                             4.0.4      AzureRM.Insights
Cmdlet          Set-AzureRmActivityLogAlert                        4.0.4      AzureRM.Insights
Cmdlet          Set-AzureRmADApplication                           5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmADServicePrincipal                      5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmADUser                                  5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmAnalysisServicesServer                  0.6.6      AzureRM.AnalysisServices
Cmdlet          Set-AzureRmApiManagementApi                        5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementAuthorizationServer        5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementBackend                    5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementCertificate                5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementGroup                      5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementHostnames                  5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementIdentityProvider           5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementLogger                     5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementOpenIdConnectProvider      5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementOperation                  5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementPolicy                     5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementProduct                    5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementProperty                   5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementSubscription               5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementTenantAccess               5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApiManagementUser                       5.1.2      AzureRM.ApiManagement
Cmdlet          Set-AzureRmApplicationGateway                      5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayAuthenticationCert... 5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayBackendAddressPool    5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayBackendHttpSettings   5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayConnectionDraining    5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayFrontendIPConfig      5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayFrontendPort          5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayHttpListener          5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayIPConfiguration       5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayProbeConfig           5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayRedirectConfiguration 5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayRequestRoutingRule    5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewaySku                   5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewaySslCertificate        5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewaySslPolicy             5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayUrlPathMapConfig      5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationGatewayWebApplicationFire... 5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmApplicationInsightsContinuousExport     0.1.3      AzureRM.ApplicationInsights
Cmdlet          Set-AzureRmApplicationInsightsDailyCap             0.1.3      AzureRM.ApplicationInsights
Cmdlet          Set-AzureRmApplicationInsightsPricingPlan          0.1.3      AzureRM.ApplicationInsights
Cmdlet          Set-AzureRmAppServicePlan                          4.2.2      AzureRM.Websites
Cmdlet          Set-AzureRmAutomationAccount                       4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationCertificate                   4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationConnectionFieldValue          4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationCredential                    4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationDscNode                       4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationModule                        4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationRunbook                       4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationSchedule                      4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationVariable                      4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmAutomationWebhook                       4.3.2      AzureRM.Automation
Cmdlet          Set-AzureRmBackupProtectionPolicy                  4.0.4      AzureRM.Backup
Cmdlet          Set-AzureRmBackupVault                             4.0.4      AzureRM.Backup
Cmdlet          Set-AzureRmBatchAccount                            4.0.6      AzureRM.Batch
Cmdlet          Set-AzureRmBatchApplication                        4.0.6      AzureRM.Batch
Cmdlet          Set-AzureRmCdnEndpoint                             4.2.2      AzureRM.Cdn
Cmdlet          Set-AzureRmCdnOrigin                               4.2.2      AzureRM.Cdn
Cmdlet          Set-AzureRmCdnProfile                              4.2.2      AzureRM.Cdn
Cmdlet          Set-AzureRmCognitiveServicesAccount                0.9.4      AzureRM.CognitiveServices
Cmdlet          Set-AzureRmContext                                 4.6.0      AzureRM.Profile
Cmdlet          Set-AzureRmCurrentStorageAccount                   4.2.3      AzureRM.Storage
Cmdlet          Set-AzureRmDataFactoryGateway                      4.2.2      AzureRM.DataFactories
Cmdlet          Set-AzureRmDataFactoryPipelineActivePeriod         4.2.2      AzureRM.DataFactories
Cmdlet          Set-AzureRmDataFactorySliceStatus                  4.2.2      AzureRM.DataFactories
Cmdlet          Set-AzureRmDataFactoryV2                           0.5.3      AzureRM.DataFactoryV2
Cmdlet          Set-AzureRmDataFactoryV2Dataset                    0.5.3      AzureRM.DataFactoryV2
Cmdlet          Set-AzureRmDataFactoryV2IntegrationRuntime         0.5.3      AzureRM.DataFactoryV2
Cmdlet          Set-AzureRmDataFactoryV2LinkedService              0.5.3      AzureRM.DataFactoryV2
Cmdlet          Set-AzureRmDataFactoryV2Pipeline                   0.5.3      AzureRM.DataFactoryV2
Cmdlet          Set-AzureRmDataFactoryV2Trigger                    0.5.3      AzureRM.DataFactoryV2
Cmdlet          Set-AzureRmDataLakeAnalyticsAccount                4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          Set-AzureRmDataLakeAnalyticsCatalogCredential      4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          Set-AzureRmDataLakeAnalyticsCatalogSecret          4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          Set-AzureRmDataLakeAnalyticsDataSource             4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          Set-AzureRmDataLakeAnalyticsFirewallRule           4.2.3      AzureRM.DataLakeAnalytics
Cmdlet          Set-AzureRmDataLakeStoreAccount                    5.2.0      AzureRM.DataLakeStore
Cmdlet          Set-AzureRmDataLakeStoreFirewallRule               5.2.0      AzureRM.DataLakeStore
Cmdlet          Set-AzureRmDataLakeStoreItemAcl                    5.2.0      AzureRM.DataLakeStore
Cmdlet          Set-AzureRmDataLakeStoreItemAclEntry               5.2.0      AzureRM.DataLakeStore
Cmdlet          Set-AzureRmDataLakeStoreItemExpiry                 5.2.0      AzureRM.DataLakeStore
Cmdlet          Set-AzureRmDataLakeStoreItemOwner                  5.2.0      AzureRM.DataLakeStore
Cmdlet          Set-AzureRmDataLakeStoreItemPermission             5.2.0      AzureRM.DataLakeStore
Cmdlet          Set-AzureRmDataLakeStoreTrustedIdProvider          5.2.0      AzureRM.DataLakeStore
Cmdlet          Set-AzureRmDefault                                 4.6.0      AzureRM.Profile
Cmdlet          Set-AzureRmDiagnosticSetting                       4.0.4      AzureRM.Insights
Cmdlet          Set-AzureRmDiskDiskEncryptionKey                   4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmDiskImageReference                      4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmDiskKeyEncryptionKey                    4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmDiskUpdateDiskEncryptionKey             4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmDiskUpdateKeyEncryptionKey              4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmDnsRecordSet                            4.1.2      AzureRM.Dns
Cmdlet          Set-AzureRmDnsZone                                 4.1.2      AzureRM.Dns
Cmdlet          Set-AzureRmDtlAllowedVMSizesPolicy                 4.0.4      AzureRM.DevTestLabs
Cmdlet          Set-AzureRmDtlAutoShutdownPolicy                   4.0.4      AzureRM.DevTestLabs
Cmdlet          Set-AzureRmDtlAutoStartPolicy                      4.0.4      AzureRM.DevTestLabs
Cmdlet          Set-AzureRmDtlVMsPerLabPolicy                      4.0.4      AzureRM.DevTestLabs
Cmdlet          Set-AzureRmDtlVMsPerUserPolicy                     4.0.4      AzureRM.DevTestLabs
Cmdlet          Set-AzureRmEnvironment                             4.6.0      AzureRM.Profile
Cmdlet          Set-AzureRmEventGridTopic                          0.3.2      AzureRM.EventGrid
Cmdlet          Set-AzureRmEventHub                                0.6.3      AzureRM.EventHub
Cmdlet          Set-AzureRmEventHubAuthorizationRule               0.6.3      AzureRM.EventHub
Cmdlet          Set-AzureRmEventHubConsumerGroup                   0.6.3      AzureRM.EventHub
Cmdlet          Set-AzureRmEventHubGeoDRConfigurationBreakPair     0.6.3      AzureRM.EventHub
Cmdlet          Set-AzureRmEventHubGeoDRConfigurationFailOver      0.6.3      AzureRM.EventHub
Cmdlet          Set-AzureRmEventHubNamespace                       0.6.3      AzureRM.EventHub
Cmdlet          Set-AzureRmExpressRouteCircuit                     5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmExpressRouteCircuitPeeringConfig        5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmHDInsightClusterSize                    4.1.2      AzureRM.HDInsight
Cmdlet          Set-AzureRmHDInsightDefaultStorage                 4.1.2      AzureRM.HDInsight
Cmdlet          Set-AzureRmHDInsightPersistedScriptAction          4.1.2      AzureRM.HDInsight
Cmdlet          Set-AzureRmImageOsDisk                             4.6.0      AzureRM.Compute
Cmdlet          Set-AzureRmIntegrationAccount                      4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmIntegrationAccountAgreement             4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmIntegrationAccountCertificate           4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmIntegrationAccountGeneratedIcn          4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmIntegrationAccountMap                   4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmIntegrationAccountPartner               4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmIntegrationAccountReceivedIcn           4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmIntegrationAccountSchema                4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmIotHub                                  3.1.2      AzureRM.IotHub
Cmdlet          Set-AzureRmIotHubVerifiedCertificate               3.1.2      AzureRM.IotHub
Cmdlet          Set-AzureRmKeyVaultAccessPolicy                    4.3.0      AzureRM.KeyVault
Cmdlet          Set-AzureRmLoadBalancer                            5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmLoadBalancerFrontendIpConfig            5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmLoadBalancerInboundNatPoolConfig        5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmLoadBalancerInboundNatRuleConfig        5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmLoadBalancerProbeConfig                 5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmLoadBalancerRuleConfig                  5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmLocalNetworkGateway                     5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmLogicApp                                4.0.3      AzureRM.LogicApp
Cmdlet          Set-AzureRmManagedApplication                      5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmManagedApplicationDefinition            5.5.2      AzureRM.Resources
Cmdlet          Set-AzureRmMarketplaceTerms                        0.2.1      AzureRM.MarketplaceOrdering
Cmdlet          Set-AzureRmMediaService                            0.9.2      AzureRM.Media
Cmdlet          Set-AzureRmMediaServiceKey                         0.9.2      AzureRM.Media
Cmdlet          Set-AzureRmMlOpCluster                             0.4.2      AzureRM.MachineLearningCompute
Cmdlet          Set-AzureRmNetworkInterface                        5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmNetworkInterfaceIpConfig                5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmNetworkSecurityGroup                    5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmNetworkSecurityRuleConfig               5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmNetworkWatcherConfigFlowLog             5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmNetworkWatcherConnectionMonitor         5.4.2      AzureRM.Network
Cmdlet          Set-AzureRmNotificationHub                         4.1.1      AzureRM.NotificationHubs
Cmdlet          Set-AzureRmNotificationHubAuthorizationRules       4.1.1      AzureRM.NotificationHubs
